Timestamp,PID,CPU_Total(%),MEM_Absolute(KB),MEM_Relative(%),CPU_Core_0,CPU_Core_1,CPU_Core_2,CPU_Core_3,CPU_Core_4,CPU_Core_5,CPU_Core_6,CPU_Core_7,CPU_Core_8,CPU_Core_9,CPU_Core_10,CPU_Core_11,CPU_Core_12,CPU_Core_13,CPU_Core_14,CPU_Core_15,CPU_Core_16,CPU_Core_17,CPU_Core_18,CPU_Core_19,CPU_Core_20,CPU_Core_21,CPU_Core_22,CPU_Core_23,CPU_Core_24,CPU_Core_25,CPU_Core_26,CPU_Core_27,CPU_Core_28,CPU_Core_29,CPU_Core_30,CPU_Core_31
2025-10-13 16:44:41,182486,420.0,72192,0.1,%usr,1.81,2.97,2.00,2.02,1.01,2.00,3.96,2.97,2.00,2.02,2.00,2.00,2.00,1.98,1.00,1.00,1.00,1.00,2.00,2.00,1.01,2.97,1.98,1.00,1.01,0.99,2.00,1.00,2.02,2.02,1.00,2.00,1.98
2025-10-13 16:44:43,182486,0.0,131204,0.3,%usr,1.97,2.02,1.01,3.00,1.98,3.00,1.00,1.98,1.00,2.00,2.00,0.00,2.02,1.01,4.00,4.00,2.02,1.98,3.00,4.00,3.00,2.00,2.02,0.00,1.01,0.00,3.03,1.01,2.00,2.00,3.00,1.01,2.00
2025-10-13 16:44:45,182486,0.0,142820,0.3,%usr,1.69,1.01,2.00,2.00,1.98,1.01,2.00,1.00,2.00,2.00,1.98,0.00,2.00,2.02,2.97,2.00,1.98,1.01,2.00,2.97,2.00,2.00,2.02,0.00,2.00,0.00,2.02,2.00,2.02,1.00,2.02,1.00,2.00
2025-10-13 16:44:47,182486,0.0,167436,0.3,%usr,1.22,1.00,1.01,1.02,4.00,1.00,2.00,1.00,1.98,1.98,1.00,0.00,1.00,1.00,1.00,1.01,1.00,1.01,1.00,2.00,1.00,1.01,1.01,0.00,1.00,0.00,2.00,1.01,1.00,1.98,2.00,1.00,1.00
2025-10-13 16:44:50,182486,0.0,111788,0.2,%usr,1.97,1.01,3.00,3.00,1.01,1.98,2.00,3.00,1.01,1.98,2.94,2.02,2.00,2.02,1.98,2.00,2.00,1.96,2.00,2.00,1.01,2.00,2.00,0.00,2.00,0.00,2.94,2.00,2.02,3.96,2.02,2.00,2.00
